-3.509283508174032562e-06,-3.991620947177421108e-06
-4.266679500569692252e-06,-4.856797761382258827e-06
-5.020711348974193911e-06,-5.718695798087591875e-06
-5.768016032400846704e-06,-6.574035504552933062e-06
-6.508595693580088160e-06,-7.422815252844383593e-06
-7.242452372074881239e-06,-8.265033233714746963e-06
-2.492817542901204497e-06,-1.368545741345372768e-05
4.201002248449547949e-05,-5.760067038895755331e-05
1.551948955943599495e-04,-1.692075914797586123e-04
3.374495270409283432e-04,-3.481213024918577981e-04
5.893944104840842524e-04,-5.937274994203683987e-04
9.118849178919169463e-04,-9.051846304656135933e-04
1.306014221754650539e-03,-1.281426813714112156e-03
1.773117039314070498e-03,-1.721167525009420496e-03
2.314774210796705090e-03,-2.222904043716555922e-03
2.932818126478289877e-03,-2.784922642273507387e-03
3.624257784429082974e-03,-3.400270758605064558e-03
4.357175355097595015e-03,-4.032917801856675255e-03
5.068743102061262773e-03,-4.629354546900471545e-03
5.717535747223737030e-03,-5.162397468164811598e-03
6.296640228166519582e-03,-5.628749717156836252e-03
6.805201461850887701e-03,-6.029253088180350217e-03
7.242126564979578518e-03,-6.364973705182352948e-03
7.606081109874970880e-03,-6.637198334200664074e-03
7.907699098494008760e-03,-6.852611903874178401e-03
8.151629940314042422e-03,-7.017722444918106373e-03
8.317224934694500416e-03,-7.129329478853731195e-03
8.389127507989119215e-03,-7.184817959856246161e-03
8.400488771978659175e-03,-7.208950786188828008e-03
8.392002676325394095e-03,-7.229294694682218692e-03
8.369623627572875257e-03,-7.249759083112365665e-03
8.319794763343574262e-03,-7.267138785115111188e-03
8.233256796122578880e-03,-7.277896556662923067e-03
8.130430528886428698e-03,-7.285178035536826746e-03
8.015392461075965258e-03,-7.287279980664959633e-03
7.881661037751647170e-03,-7.279408328933142242e-03
7.747794971843857681e-03,-7.266682616660562893e-03
7.626795827587018461e-03,-7.253835411829112623e-03
7.519012743001318722e-03,-7.240868610051028054e-03
7.359322474156909655e-03,-7.227237742287506705e-03
7.075866919599549387e-03,-7.213583575566786046e-03
6.674702282874978021e-03,-7.205531564519520801e-03
6.163794262471322671e-03,-7.209095600649147173e-03
5.521927900418999169e-03,-7.223623849389254441e-03
4.732520051959426821e-03,-7.248157125963305622e-03
3.795781709282852745e-03,-7.285249379401988711e-03
2.712426227161918169e-03,-7.337497753198270363e-03
1.483666993800702993e-03,-7.407551520922671384e-03
1.112134524714480932e-04,-7.498121200784453252e-03
-1.331639122565841937e-03,-7.611543042425715846e-03
-2.701336575761409398e-03,-7.736235739290470148e-03
-3.925870971197120696e-03,-7.858418375049618793e-03
-5.003949324483780714e-03,-7.975614344676314194e-03
-5.934778085793873670e-03,-8.085329889175152385e-03
-6.718065768160030871e-03,-8.185045513879642132e-03
-7.354023924889291353e-03,-8.272207318053614866e-03
-7.843366473535368089e-03,-8.344218206259912396e-03
-8.187307366562784905e-03,-8.398428952548123161e-03
-8.387556612570234993e-03,-8.432129087112556765e-03
-8.451942957901359410e-03,-8.443528823138285455e-03
-8.451824614589598106e-03,-8.443570742200014190e-03
-8.451709469148388498e-03,-8.443615517650493452e-03
-8.451597527986048908e-03,-8.443663153318209380e-03
-8.451488799045031586e-03,-8.443713651967901801e-03
-8.451383291428554712e-03,-8.443767015253164643e-03
-8.451281015615763614e-03,-8.443823245227854990e-03
-8.451181982894573341e-03,-8.443882345289796532e-03
-8.451086204730701157e-03,-8.443944320446580831e-03
-8.450993693588149114e-03,-8.444009176070854661e-03
-8.450904462506791948e-03,-8.444076916669956967e-03
-8.444932427999291003e-03,-8.437855351400735948e-03
-8.394805779557895642e-03,-8.381508286685615539e-03
-8.269417296991057875e-03,-8.236221532928952871e-03
-8.071199461051281610e-03,-7.999608195646726316e-03
-7.802339704990488012e-03,-7.669592199813557443e-03
-7.464787978926828993e-03,-7.244415452418884183e-03
-7.060263484605075468e-03,-6.722643914008286092e-03
-6.590260600269307045e-03,-6.103172561021136255e-03
-6.056054011211467469e-03,-5.385229223057341752e-03
-5.458703065684689104e-03,-4.568377284699776109e-03
-4.804941465899964514e-03,-3.658809437520865737e-03
-4.133679741435108967e-03,-2.700599894125882416e-03
-3.502459588474060581e-03,-1.774794027152748477e-03
-2.939544734757229549e-03,-9.330622565138502189e-04
-2.447276813281010210e-03,-1.847361832071070520e-04
-2.023705652713633785e-03,4.684264698137652339e-04
-1.667111827075795638e-03,1.024992034564825572e-03
