0.000000000000000000e+00,1.002298469383506013e-03,9.977291650531724520e-04
4.999999999998175175e-03,9.953797209938800624e-04,1.008141566133527586e-03
9.999999999996411065e-03,9.884722972483476859e-04,1.018025893836013761e-03
1.499999999999109511e-02,9.818466221172170941e-04,1.027094442533646760e-03
1.999999999999343622e-02,9.757789770278910537e-04,1.035075480594851993e-03
2.499999999999286474e-02,9.705481977108634199e-04,1.041715991252633276e-03
2.999999999998455985e-02,9.664322094114481763e-04,1.046784094924387617e-03
3.499999999999154482e-02,9.637044465874447735e-04,1.050071127806523254e-03
3.999999999999266642e-02,9.626302037345725246e-04,1.051393352609234855e-03
4.499999999999132472e-02,9.634629738540553389e-04,1.050593291550950105e-03
4.999999999999687333e-02,9.664408259529177645e-04,1.047540672650103819e-03
5.499999999999308220e-02,9.717828855577686359e-04,1.042132986445738112e-03
5.999999999998759798e-02,9.796859638553567437e-04,1.034295658724221833e-03
6.500000000000727418e-02,9.903213998032815799e-04,1.023981846896134147e-03
7.000000000001067868e-02,1.003832165330685198e-03,1.011171874521300156e-03
7.500000000001545708e-02,1.020330282929493917e-03,9.958723229928163802e-04
8.000000000002349676e-02,1.039894600713671706e-03,9.781148031593588782e-04
8.500000000002735923e-02,1.062568964205342368e-03,9.579544334899478325e-04
9.000000000003252620e-02,1.088360818103649083e-03,9.354680541424915518e-04
9.500000000005202894e-02,1.117240261531282988e-03,9.107522102625550042e-04
1.000000000000560718e-01,1.149139577152918749e-03,8.839209375129394126e-04
1.050000000000611694e-01,1.183953241907991860e-03,8.551033869566954885e-04
1.100000000000613543e-01,1.221538421710487154e-03,8.244413260697976576e-04
1.150000000000741263e-01,1.261715944202202377e-03,7.920865536729885387e-04
1.200000000000633615e-01,1.304271735346968506e-03,7.581982670756146287e-04
1.250000000000855982e-01,1.348958699821977423e-03,7.229404190489986670e-04
1.300000000001155787e-01,1.395499017934197878e-03,6.864791020562763376e-04
1.350000000000981526e-01,1.443586826695317628e-03,6.489799960381129312e-04
1.400000000001349609e-01,1.492891248046480154e-03,6.106059146967422442e-04
1.450000000001134826e-01,1.543059722413123083e-03,5.715144839851134511e-04
1.500000000001566747e-01,1.593721605962566132e-03,5.318559831217376877e-04
1.550000000001273970e-01,1.644491982916570279e-03,4.917713782499665096e-04
1.600000000001841061e-01,1.694975647672092647e-03,4.513905741239275710e-04
1.650000000001503875e-01,1.744771209393016593e-03,4.108309069190852359e-04
1.700000000002022671e-01,1.793475270176570890e-03,3.701958984662463638e-04
1.750000000001656619e-01,1.840686631369185680e-03,3.295742875680470244e-04
1.800000000002215939e-01,1.886010482425784463e-03,2.890393504489827082e-04
1.850000000001787992e-01,1.929062527252370721e-03,2.486485187061083070e-04
1.900000000002676215e-01,1.969473006226747213e-03,2.084432980596316598e-04
1.950000000002199974e-01,2.006890573095714003e-03,1.684494868642677186e-04
2.000000000002802591e-01,2.040985987573041942e-03,1.286776890240910124e-04
2.050000000002303036e-01,2.071455586970205338e-03,8.912411101154402854e-05
2.100000000002917588e-01,2.098024501734563601e-03,4.977162824965137335e-05
2.150000000002471878e-01,2.120449582476665370e-03,1.059110155054393833e-05
2.200000000002897416e-01,2.138522007135797067e-03,-2.845707987309423155e-05
2.250000000002454204e-01,2.152069540301465838e-03,-6.742125527816053901e-05
2.300000000003086797e-01,2.160958418400983714e-03,-1.063565812499292468e-04
2.350000000002753220e-01,2.165094837812487141e-03,-1.453229850484467846e-04
2.400000000002758815e-01,2.164426025772545233e-03,-1.843830187743642109e-04
2.450000000002413303e-01,2.158940876446103878e-03,-2.235996539835389792e-04
2.500000000003044232e-01,2.148670141709116323e-03,-2.630340520443611059e-04
2.550000000003683209e-01,2.133686164793988874e-03,-3.027433556001422801e-04
2.600000000003437339e-01,2.114102157001719866e-03,-3.427785344929179328e-04
2.650000000003074896e-01,2.090071016596754989e-03,-3.831823291547956285e-04
2.700000000002838463e-01,2.061783698035838525e-03,-4.239873272684441881e-04
2.750000000003476885e-01,2.029467147184600521e-03,-4.652142054266499558e-04
2.800000000003287637e-01,1.993381818302795983e-03,-5.068701739412175260e-04
2.850000000002724243e-01,1.953818804017280232e-03,-5.489476458662947327e-04
2.900000000002540546e-01,1.911096605888004197e-03,-5.914231625966192120e-04
2.950000000003180078e-01,1.865557590531186560e-03,-6.342565863890109500e-04
3.000000000003064660e-01,1.817564167838797142e-03,-6.773905889444007799e-04
3.050000000002245359e-01,1.767494747241936826e-03,-7.207504368573499189e-04
3.100000000002127165e-01,1.715739523003252881e-03,-7.642440841162001942e-04
3.150000000002968203e-01,1.662696142563767831e-03,-8.077625759453938709e-04
3.200000000002906630e-01,1.608765327541181525e-03,-8.511807549433081637e-04
3.250000000001918576e-01,1.554346495264768068e-03,-8.943582688297614484e-04
3.300000000001884204e-01,1.499833444819729774e-03,-9.371408664529031754e-04
3.350000000002569256e-01,1.445610175356000287e-03,-9.793619611048916263e-04
3.400000000002587619e-01,1.392046881887314775e-03,-1.020844447911150362e-03
3.450000000001506861e-01,1.339496185175251351e-03,-1.061402750417653282e-03
3.500000000001541878e-01,1.288289647173923797e-03,-1.100845067454386947e-03
3.550000000002269673e-01,1.238734610083427803e-03,-1.138975794288661289e-03
3.600000000002372968e-01,1.191111397006981015e-03,-1.175598086046629812e-03
3.650000000001141220e-01,1.145670903062137331e-03,-1.210516529089293017e-03
3.700000000001257838e-01,1.102632598434560244e-03,-1.243539886195043015e-03
3.750000000002023937e-01,1.062182958552477467e-03,-1.274483879144170740e-03
3.800000000002805578e-01,1.024474327344318579e-03,-1.303173971197032870e-03
3.850000000002998246e-01,9.896242145604789049e-04,-1.329448111930627095e-03
3.900000000001653255e-01,9.577150204617567884e-04,-1.353159406521375853e-03
3.950000000001869238e-01,9.287941745505682656e-04,-1.374178671650026599e-03
4.000000000002684741e-01,9.028746715981825731e-04,-1.392396840929525622e-03
4.050000000002935141e-01,8.799359817620359091e-04,-1.407727183769368973e-03
4.100000000001535749e-01,8.599253088536579171e-04,-1.420107302872563064e-03
4.150000000001798917e-01,8.427591682734884588e-04,-1.429500877566700513e-03
4.200000000002634404e-01,8.283252529643667745e-04,-1.435899122349314737e-03
4.250000000002936984e-01,8.164845556410736498e-04,-1.439321932855067848e-03
4.300000000001626965e-01,8.070737139850288171e-04,-1.439818694727589303e-03
4.350000000001976175e-01,7.999075456840831896e-04,-1.437468734451765153e-03
4.400000000002373679e-01,7.947817417407646674e-04,-1.432381395405171211e-03
4.450000000002650169e-01,7.914756830590569418e-04,-1.424695727164362923e-03
4.500000000001390110e-01,7.897553526790165824e-04,-1.414579780914120271e-03
4.550000000001722111e-01,7.893763098281959215e-04,-1.402229508630742187e-03
4.600000000002564260e-01,7.900866985320069338e-04,-1.387867270734163697e-03
4.650000000002909584e-01,7.916302616164803052e-04,-1.371739960870402416e-03
4.700000000001810507e-01,7.937493263122025796e-04,-1.354116762851278501e-03
4.750000000002194134e-01,7.961877462813280338e-04,-1.335286563069228161e-03
4.800000000001741207e-01,7.986937619065371608e-04,-1.315555043921113644e-03
4.850000000002069322e-01,8.010227476793123184e-04,-1.295241488943935397e-03
4.900000000000979128e-01,8.029398339629683625e-04,-1.274675341563374009e-03
4.950000000001342215e-01,8.042223670702418770e-04,-1.254192556763782758e-03
5.000000000002181588e-01,8.046621772475325571e-04,-1.234131792169042025e-03
5.050000000003024292e-01,8.040676351463901242e-04,-1.214830489913885795e-03
5.100000000003416245e-01,8.022654705720905482e-04,-1.196620899588895365e-03
5.150000000002465939e-01,7.991023252317947228e-04,-1.179826098298594880e-03
5.200000000002903411e-01,7.944460210053857748e-04,-1.164756060966841032e-03
5.250000000001794342e-01,7.881865236173811896e-04,-1.151703836250180012e-03
5.300000000002181855e-01,7.802365845574787181e-04,-1.140941881527789484e-03
5.350000000001304823e-01,7.705320500157051070e-04,-1.132718608011486217e-03
5.400000000001736744e-01,7.590318283896108856e-04,-1.127255184812328819e-03
