-7.944398228487692393e-06,-9.012252250834018596e-06
-7.877007178594408465e-06,-8.946725246303244283e-06
-7.809626776184019903e-06,-8.881194423396299165e-06
-7.742267574648020734e-06,-8.815655795302301811e-06
-7.674929393783336273e-06,-8.750107973909404535e-06
-7.607612730581303495e-06,-8.684549800658247776e-06
-7.540318484197672255e-06,-8.618980366914552604e-06
-7.473046834349794665e-06,-8.553397064611778511e-06
-7.405796611764658977e-06,-8.487797482970016461e-06
-7.338566784712008406e-06,-8.422179808925678302e-06
4.354099693987256714e-05,-5.869398617187882028e-05
4.371513930959552985e-04,-4.480988550017578342e-04
1.124039104319740634e-03,-1.124950405328312142e-03
1.814804046891702050e-03,-1.797952765917570916e-03
2.511773905032377296e-03,-2.464812077253270006e-03
3.217297461336837694e-03,-3.123255860242660220e-03
3.933752720177929874e-03,-3.771040812885748106e-03
4.663555128759433455e-03,-4.405960510017556397e-03
5.409165918187311406e-03,-5.025852984527984235e-03
6.173100590037658431e-03,-5.628608165384380024e-03
6.957937576440975658e-03,-6.212175149480830827e-03
7.766327099776232368e-03,-6.774569287512605120e-03
8.239716574042627029e-03,-7.089317855844282090e-03
8.302730498506785684e-03,-7.128381978553172127e-03
8.302818714384624377e-03,-7.128334567104238628e-03
8.302909798116153706e-03,-7.128289570422122190e-03
8.303003751523208020e-03,-7.128246982956970568e-03
8.303100577609245914e-03,-7.128206800111287766e-03
8.425345804471850997e-03,-7.179988681342792944e-03
8.612409008559224199e-03,-7.279713576102304906e-03
8.613887519910157220e-03,-7.328245488550308440e-03
8.485352832769271769e-03,-7.329454097576237892e-03
8.353329213893645466e-03,-7.330646119131069283e-03
8.217869542014200057e-03,-7.331821063523986937e-03
8.079028226792656087e-03,-7.332978451343920984e-03
7.804621155959090562e-03,-7.302086590574834862e-03
7.437624079287413759e-03,-7.235824698399898752e-03
7.274837905169889707e-03,-7.201021588796849976e-03
7.274965126343513333e-03,-7.201008132583442550e-03
7.275094775332502373e-03,-7.200997058819500266e-03
7.275226860813166496e-03,-7.200988365784881731e-03
7.275361390437551368e-03,-7.200982049509644517e-03
7.275498368032679020e-03,-7.200978101323289408e-03
6.620966853343041025e-03,-7.195512385693532062e-03
5.244472681264683578e-03,-7.196436784136058668e-03
3.792974788650232965e-03,-7.221566480108989466e-03
2.328543875383837225e-03,-7.271465059724057690e-03
8.561742844548914100e-04,-7.346304076122366772e-03
-6.191133580847330009e-04,-7.446340898377850487e-03
-2.092288651503987351e-03,-7.571919593351114641e-03
-3.558327960111129507e-03,-7.723472103728416804e-03
-5.012230943442802511e-03,-7.901519726279598171e-03
-6.449037045148486857e-03,-8.106674899985285426e-03
-7.807558897314270663e-03,-8.329730802642418275e-03
-8.452501850813393114e-03,-8.443363753502297619e-03
-8.452369165389883587e-03,-8.443392836993891815e-03
-8.452239657161964015e-03,-8.443424755291958905e-03
-8.452113328693638961e-03,-8.443459521154196568e-03
-8.451990182381352579e-03,-8.443497146178688406e-03
-8.451870218729617967e-03,-8.443537635098710692e-03
-8.451753445809895293e-03,-8.443580984973511616e-03
-8.451639873808897141e-03,-8.443627189274480194e-03
-8.451529506117216872e-03,-8.443676246531112151e-03
